type,time,one,two,three
1,362550051205536,-0.16749759,5.5686965,8.199904
4,362562936186526,-0.02260135,0.02351762,0.0046577104
4,362502806696913,0.01977618,-0.037338037,0.014736691
1,362554346371057,-0.23688944,5.7816577,7.9794655
4,362507101817486,0.24945475,0.07505786,-0.043904647
4,362567231364130,0.076355904,0.09315421,-0.047264308
6,362507101876027,997.0967,0.0,0.0
1,362558641541838,0.5195416,6.2700925,7.768897
4,362511396938736,0.08574768,0.02741177,-0.013973131
4,362571526544234,-0.017714571,0.046729814,-0.022219568
1,362498512106027,0.8596215,6.1121664,7.5676007
6,362541461860068,997.1721,0.0,0.0
4,362515692061496,0.03077143,-0.038559735,0.004963134
1,362562936716526,-0.2416751,5.8271213,7.859824
1,362502807226913,0.41665024,6.2940207,7.5699935
4,362519987187359,0.0381016,-0.0080173705,-0.007864659
1,362507102347486,-0.09332009,6.1121664,7.6827555
1,362567231894130,0.124426775,5.638088,8.37458
4,362524282316213,-0.0036650836,0.024128467,-0.005726693
1,362511397468736,0.19860429,5.8151574,8.518149
1,362571527074234,-0.3376871,5.745765,7.998608
4,362528577449755,-0.02015796,0.055281676,-0.013667707
1,362515692591496,-0.031106694,5.944669,8.120642
4,362532872587307,0.00671932,-0.019241689,3.8177954E-4
1,362519987717359,-0.062213387,6.009275,8.149654
4,362537167730224,-0.028098974,-0.016187452,-0.003283304
1,362524282846213,0.11246266,5.7744794,8.134998
4,362541462879182,0.08735116,0.025961008,-0.036269058
1,362528577979755,-0.6511469,6.15763,7.8239317
1,362532873117307,-0.05503492,6.0954165,7.699505
4,362545758034026,-0.054365408,0.0051922016,0.016874656
1,362537168260224,-0.078963146,5.8486567,8.113463
4,362550053194651,0.05131117,-0.017409148,-0.020387027
1,362541463409182,-0.28983065,5.480162,8.233403
4,362554348360224,-0.03298575,-0.005803049,-0.018554486
1,362545758564026,0.4022933,6.171987,7.6348987
4,362558643531005,0.08124269,-0.1951657,-0.08025006
4,362498514095194,0.06742226,-0.13934954,-0.02741177
1,362550053724651,-0.17467605,5.5591254,8.175976
4,362562938705693,-0.02015796,0.02107423,0.0028251687
4,362502809216027,0.018554486,-0.0458899,0.012904149
1,362554348890224,-0.25603202,5.7720866,8.060822
4,362507104336600,0.22746424,0.037185326,-0.039628714
4,362567233883297,0.08490777,0.11270132,-0.047875155
1,362558644061005,0.43579283,6.291628,7.7066836
4,362511399457902,0.09857547,0.03840702,-0.015194826
4,362571529063401,-0.014049487,0.067498624,-0.019165333
1,362498514625194,0.81625164,6.1121664,7.5870423
4,362515694580611,0.034436513,-0.042224817,0.0055739814
1,362562939235693,-0.26081768,5.8247285,7.893324
1,362502809746027,0.38793638,6.2988067,7.5774713
4,362519989706526,0.047264308,-0.02145601,-0.007864659
1,362507104866600,-0.07178468,6.0284176,7.574779
1,362567234413297,0.12921242,5.6237316,8.37458
4,362524284835328,0.002443389,0.031458635,-0.00633754
1,362511399987902,0.19860429,5.805586,8.439186
1,362571529593401,-0.35204405,5.721837,8.022536
4,362528579968870,-0.018325418,0.060779303,-0.009391776
1,362515695110611,-0.03589234,5.944669,8.118249
4,362532875106474,0.004275931,-0.016187452,0.0022143214
1,362519990236526,-0.047856454,6.0044894,8.142476
4,362537170249391,-0.016492875,-0.014354911,-0.0045049987
1,362524285365328,0.124426775,5.7816577,8.147262
4,362541465398349,0.086129464,0.016798299,-0.036269058
1,362528580498870,-0.62721866,6.167201,7.859824
1,362532875636474,-0.038285162,6.104988,7.687541
4,362545760553141,-0.058641337,0.013133216,0.012598725
1,362537170779391,-0.083748795,5.8630137,8.134998
4,362550055713818,0.05619795,-0.018630842,-0.020997874
1,362541465928349,-0.30179477,5.4873405,8.262117
4,362554350879391,-0.031764057,-0.012522369,-0.025884653
1,362545761083141,0.4860421,6.183951,7.699505
4,362558646050172,0.08063184,-0.17500775,-0.08819107
4,362498516614309,0.06742226,-0.14362547,-0.03229855
1,362550056243818,-0.15553348,5.5663037,8.173583
4,362562941224859,-0.014660334,0.021685077,0.0028251687
4,362502811735142,0.018554486,-0.051387526,0.015958386
1,362554351409391,-0.29222345,5.776872,8.1230345
4,362507106855767,0.2073063,-0.004963134,-0.037796173
4,362567236402463,0.092848785,0.13163759,-0.051540237
1,362558646580172,0.392722,6.320342,7.632506
4,362511401977017,0.11506835,0.0432938,-0.020081604
6,362528581860016,997.09424,0.0,0.0
4,362571531582568,-0.004886778,0.102316916,-0.017943637
1,362498517144309,0.770788,6.1241302,7.5942206
4,362515697099725,0.03993414,-0.046500746,0.0037414394
1,362562941754859,-0.26799613,5.8103714,7.9148593
1,362502812265142,0.37357944,6.3251276,7.574779
