type,time,one,two,three
4,510711678812402,0.015271181,-0.014431266,-0.004963134
1,510707383855891,0.1052842,6.3801622,7.656434
1,510711679342402,0.03589234,6.3825555,7.5580297
4,510703090363860,0.0012216945,-0.021150587,0.012140589
4,510707385845266,-0.019547112,0.009391776,5.344914E-4
1,510703090893860,-0.014356935,6.2461643,7.73779
4,510711681331777,0.014660334,-0.01137703,-0.0055739814
1,510707386375266,0.11724831,6.372984,7.687541
1,510711681861777,0.040677983,6.396912,7.5556364
4,510703092883235,0.004275931,-0.020539738,0.010918895
4,510707388364589,-0.015271181,0.010002624,-0.0019088977
1,510703093413235,-0.02632105,6.25095,7.740183
4,510711683851100,0.01343864,-0.010155336,-0.004963134
1,510707388894589,0.11485548,6.370591,7.704291
1,510711684381100,0.016749758,6.411269,7.5556364
4,510703095402558,0.009162709,-0.022372281,0.0096972
4,510707390883964,-0.009773556,0.011835165,-0.004352287
6,510703095922089,984.1743,0.0,0.0
1,510703095932558,-0.03589234,6.265307,7.7234335
4,510711686370475,0.01099525,-0.006490252,-0.0055739814
1,510707391413964,0.11485548,6.3681984,7.73779
1,510711686900475,-0.014356935,6.399305,7.548458
4,510703097921933,0.012216945,-0.024204822,0.009086353
4,510707393403287,-0.009162709,0.011835165,-0.0031305922
1,510703098451933,-0.043070808,6.2700925,7.728219
4,510711688889798,0.008551862,-0.001603474,-0.0055739814
1,510707393933287,0.10767702,6.372984,7.764111
1,510711689419798,0.0,6.413662,7.5436726
4,510703100441256,0.014049487,-0.024204822,0.008475506
4,510707395922662,-0.004886778,0.016111096,-0.0031305922
1,510703100971256,-0.04546363,6.2868423,7.704291
4,510711691409173,0.008551862,-3.8177954E-4,-0.004963134
1,510707396452662,0.11246266,6.356234,7.77129
1,510711691939173,-0.019142581,6.399305,7.548458
4,510703102960579,0.015271181,-0.02481567,0.0066429637
4,510707398441985,-6.1084726E-4,0.019165333,-0.0037414394
1,510703103490579,-0.0526421,6.2748785,7.699505
4,510711693928495,0.004886778,0.0038941512,-0.004352287
1,510707398971985,0.1268196,6.3777695,7.7904325
1,510711694458495,-0.019142581,6.4160547,7.5723863
4,510703105479954,0.015271181,-0.026037365,0.005421269
6,510711695921308,984.17114,0.0,0.0
4,510707400961308,0.005497625,0.023441264,-0.002519745
1,510703106009954,-0.05742774,6.2772713,7.697112
4,510711696447870,0.004275931,0.0014507623,-0.004352287
1,510707401491308,0.15553348,6.370591,7.809575
1,510711696977870,-0.021535404,6.396912,7.5774713
4,510703107999277,0.016492875,-0.02481567,0.0041995747
4,510707403480683,0.008551862,0.028328042,-0.002519745
1,510703108529277,-0.05503492,6.2772713,7.687541
4,510711698967193,0.0036650836,0.0051158457,-0.0055739814
1,510707404010683,0.13878371,6.372984,7.8287177
1,510711699497193,-0.019142581,6.3921266,7.5990067
4,510703110518652,0.016492875,-0.024204822,0.0041995747
4,510707406000006,0.014660334,0.02893889,-0.0031305922
1,510703111048652,-0.0526421,6.296414,7.6923265
4,510711701486568,0.004886778,0.0045049987,-0.0037414394
1,510707406530006,0.15314065,6.3777695,7.8670025
1,510711702016568,-0.0023928226,6.370591,7.5942206
4,510703113037975,0.016492875,-0.021150587,0.0041995747
4,510707408519329,0.023212196,0.03077143,-0.0037414394
1,510703113567975,-0.04546363,6.2868423,7.687541
4,510711704005891,0.004275931,0.0051158457,-0.002519745
1,510707409049329,0.148355,6.3945193,7.8981094
1,510711704535891,-0.021535404,6.3801622,7.591828
4,510703115557298,0.015882028,-0.01809635,0.0060321167
4,510707411038704,0.029931515,0.027106347,-0.007406523
1,510703116087298,-0.047856454,6.3370914,7.699505
4,510711706525266,0.0061084726,0.0045049987,-0.0031305922
1,510707411568704,0.148355,6.3825555,7.9316087
1,510711707055266,-0.0047856453,6.3777695,7.596614
4,510703118076673,0.014660334,-0.013209572,0.0060321167
4,510707413558027,0.038483378,0.023441264,-0.0104607595
1,510703118606673,-0.038285162,6.332306,7.689934
4,510711709044589,0.0036650836,0.0075592347,-0.0012980504
1,510707414088027,0.13878371,6.387341,7.945966
1,510711709574589,-0.0047856453,6.370591,7.6085777
4,510703120595995,0.012216945,-0.0077119465,0.0060321167
6,510707415922298,984.18823,0.0,0.0
4,510707416077402,0.049478628,0.01733279,-0.013514996
1,510703121125995,-0.014356935,6.332306,7.687541
4,510711711563964,0.0061084726,0.0069483877,0.0011453386
1,510707416607402,0.12921242,6.372984,7.9794655
1,510711712093964,-0.016749758,6.3753767,7.6085777
4,510703123115370,0.012216945,-0.0028251687,0.0066429637
4,510707418596725,0.060473878,0.0075592347,-0.016569233
1,510703123645370,0.009571291,6.329913,7.689934
4,510711714083287,0.01099525,0.0051158457,0.0017561859
1,510707419126725,0.11246266,6.372984,7.986644
1,510711714613287,0.0023928226,6.3658056,7.64447
4,510703125634693,0.011606098,-0.0022143214,0.004810422
4,510707421116100,0.07269082,-0.0028251687,-0.020845164
1,510703126164693,0.011964113,6.332306,7.687541
4,510711716602662,0.012216945,0.0069483877,0.0029778804
1,510707421646100,0.1052842,6.3658056,7.9794655
1,510711717132662,0.019142581,6.36102,7.6420774
4,510703128154016,0.017103724,-0.001603474,0.004810422
4,510707423635423,0.08735116,-0.012598725,-0.023899399
1,510703128684016,0.021535404,6.3418775,7.6923265
4,510711719121985,0.014660334,0.0045049987,0.0035887277
1,510707424165423,0.10289137,6.3538413,7.9890366
1,510711719651985,0.040677983,6.349056,7.646863
4,510703130673391,0.018936265,-3.8177954E-4,0.0029778804
4,510707426154798,0.10017895,-0.018707197,-0.025121093
1,510703131203391,0.0,6.329913,7.6923265
4,510711721641360,0.018325418,0.0020616094,0.0041995747
1,510707426684798,0.10049855,6.3681984,7.9914293
1,510711722171360,0.04546363,6.3514485,7.66122
4,510703133192714,0.019547112,-0.003436016,5.344914E-4
4,510707428674120,0.11728267,-0.023593975,-0.024510246
1,510703133722714,0.0023928226,6.3394847,7.687541
4,510711724160683,0.02443389,2.2906772E-4,0.0035887277
1,510707429204120,0.09810573,6.3753767,8.017751
1,510711724690683,0.050249275,6.363413,7.6588273
4,510703135712037,0.023212196,-0.0046577104,-0.0019088977
6,510703135921829,984.16406,0.0,0.0
4,510707431193443,0.131943,-0.026037365,-0.024510246
1,510703136242037,0.0,6.34427,7.6851482
4,510711726680058,0.026266431,8.39915E-4,0.005421269
1,510707431723443,0.086141616,6.370591,8.036893
1,510711727210058,0.05503492,6.356234,7.6540413
4,510703138231412,0.025044737,-0.003436016,-0.0031305922
4,510707433712818,0.14721419,-0.030313294,-0.026953636
1,510703138761412,0.0071784677,6.3346987,7.6851482
4,510711729199381,0.028098974,2.2906772E-4,0.005421269
1,510707434242818,0.069391854,6.372984,8.039286
1,510711729729381,0.062213387,6.36102,7.6277204
4,510703140750735,0.028709821,-0.0046577104,-0.0037414394
4,510707436232141,0.16859384,-0.03825431,-0.028786177
1,510703141280735,0.014356935,6.3131633,7.6683984
4,510711731718756,0.03115321,0.0020616094,0.0060321167
1,510707436762141,0.0526421,6.363413,8.029715
1,510711732248756,0.0526421,6.363413,7.620542
4,510703143270110,0.03115321,-0.004046863,-0.0061848285
4,510707438751516,0.18814096,-0.055358034,-0.031229567
1,510703143800110,0.014356935,6.332306,7.673184
4,510711734238079,0.03298575,0.0020616094,0.004810422
1,510707439281516,0.02632105,6.36102,7.993822
1,510711734768079,0.059820566,6.3538413,7.5990067
4,510703145789433,0.03115321,-0.004046863,-0.006795676
6,510711735901152,984.177,0.0,0.0
4,510707441270839,0.20585553,-0.082235314,-0.03245126
1,510703146319433,-0.011964113,6.332306,7.6683984
4,510711736757402,0.034818295,0.0014507623,0.004810422
1,510707441800839,-0.0023928226,6.329913,7.8646097
1,510711737287402,0.059820566,6.3394847,7.582257
4,510703148308808,0.032374904,-0.001603474,-0.007406523
4,510707443790162,0.22784603,-0.14087665,-0.031840414
1,510703148838808,-0.02632105,6.3179493,7.646863
4,510711739276777,0.03603999,2.2906772E-4,0.0035887277
1,510707444320162,-0.05503492,6.2940207,7.673184
1,510711739806777,0.078963146,6.3394847,7.5460653
4,510703150828131,0.03420745,-0.001603474,-0.007406523
4,510707446309537,0.25044736,-0.21662171,-0.031840414
1,510703151358131,-0.03589234,6.3131633,7.630113
4,510711741796152,0.04214846,-0.001603474,0.0017561859
1,510707446839537,-0.08135597,6.2868423,7.4647093
1,510711742326152,0.09092726,6.329913,7.54128
4,510703153347454,0.03603999,-9.926268E-4,-0.0086282175
4,510707448828860,0.25899923,-0.279539,-0.025731942
1,510703153877454,-0.050249275,6.3346987,7.630113
4,510711744315475,0.040926766,-0.0028251687,0.0017561859
1,510707449358860,-0.11724831,6.346663,7.2397842
1,510711744845475,0.076570325,6.3418775,7.5269227
4,510703155866829,0.034818295,2.2906772E-4,-0.0092390645
4,510707451348235,0.26327518,-0.30763796,-0.01718008
1,510703156396829,-0.05742774,6.3251276,7.6133633
4,510711746834798,0.040926766,-0.0077119465,0.0011453386
1,510707451878235,-0.11964113,6.396912,7.065108
1,510711747364798,0.062213387,6.356234,7.4886374
4,510703158386152,0.035429142,-0.0022143214,-0.0092390645
4,510707453867558,0.255945,-0.28809083,-0.0061848285
1,510703158916152,-0.05742774,6.3131633,7.591828
4,510711749354173,0.040926766,-0.004046863,0.0011453386
1,510707454397558,-0.10049855,6.4328046,6.942775
1,510711749884173,0.059820566,6.349056,7.4766736
4,510703160905475,0.03603999,-0.0028251687,-0.006795676
6,510707455921829,984.18945,0.0,0.0
4,510707456386933,0.23517619,-0.2398339,0.0060321167
1,510703161435475,-0.05503492,6.2940207,7.5846496
4,510711751873495,0.04031592,-0.0077119465,-0.0012980504
1,510707456916933,-0.02871387,6.4618177,6.856633
1,510711752403495,0.0741775,6.3514485,7.455138
4,510703163424850,0.034818295,-0.003436016,-0.0080173705
4,510707458906256,0.20829892,-0.1854685,0.01885991
1,510703163954850,-0.0526421,6.2940207,7.5723863
4,510711754392870,0.037261683,-0.008322794,-0.0019088977
1,510707459436256,0.043070808,6.5001025,6.77767
1,510711754922870,0.076570325,6.3538413,7.43121
4,510703165944173,0.03603999,-0.0077119465,-0.006795676
4,510707461425631,0.18019994,-0.1427092,0.028022617
