type,time,one,two,three
4,430437903391395,0.004886778,0.0047340663,0.0038941512
1,430433608615040,0.5673981,5.262116,8.532506
1,430437903921395,0.12203395,5.3365927,8.140083
4,430429315288582,-0.02687728,0.040774055,-0.0052685575
4,430433610604259,-0.22662434,0.09941539,0.053372778
1,430429315818582,0.3472584,4.9869413,8.513364
4,430437905910665,0.0012216945,0.0071774554,0.0045049987
1,430433611134259,0.5985048,5.2645087,8.570791
6,430437906277645,986.80566,0.0,0.0
1,430437906440665,0.14356937,5.331807,8.149654
4,430429317807801,-0.043981,0.03955236,-0.0052685575
4,430433613123530,-0.24189551,0.07742489,0.046042614
1,430429318337801,0.3592225,4.99412,8.506186
4,430437908429884,-0.007941014,0.009009997,0.00633754
1,430433613653530,0.61764735,5.276473,8.597113
1,430437908959884,0.16271193,5.326722,8.154441
4,430429320327072,-0.05986303,0.03955236,-0.0077119465
4,430433615642801,-0.25350162,0.06154286,0.039323293
1,430429320857072,0.38554356,5.0012984,8.499007
4,430437910949103,-0.014660334,0.005955761,0.00633754
1,430433616172801,0.64875406,5.2740803,8.613862
1,430437911479103,0.16749759,5.3389854,8.164012
4,430429322846290,-0.07146913,0.036498122,-0.009544488
4,430433618162020,-0.26816195,0.04871507,0.031382278
1,430429323376290,0.37357944,4.9917274,8.494222
4,430437913468374,-0.02015796,0.0047340663,0.00633754
1,430433618692020,0.6678966,5.2812586,8.633005
1,430437913998374,0.18185452,5.348557,8.180761
4,430429325365561,-0.08551861,0.038330667,-0.015042114
4,430433620681238,-0.28282228,0.033443887,0.025884653
1,430429325895561,0.3807579,4.9917274,8.506186
4,430437915987592,-0.027488127,-1.5271181E-4,0.0051158457
1,430433621211238,0.6774679,5.2573304,8.647362
1,430437916517592,0.16271193,5.3365927,8.2094755
4,430429327884780,-0.09590302,0.034054734,-0.018707197
4,430433623200509,-0.29503924,0.02183779,0.01977618
1,430429328414780,0.39032918,4.982156,8.513364
4,430437918506863,-0.031764057,4.5813544E-4,0.0038941512
1,430433623730509,0.69182485,5.2740803,8.661719
1,430437919036863,0.17706887,5.3243294,8.223832
4,430429330404051,-0.10934166,0.035887275,-0.021150587
4,430433625719780,-0.3103104,0.0132859275,0.014889402
1,430429330934051,0.39750767,4.9677987,8.510971
4,430437921026082,-0.035429142,-0.004428643,0.003283304
1,430433626249780,0.6966105,5.262116,8.676076
6,430433626250509,986.7991,0.0,0.0
1,430437921556082,0.19142582,5.3147583,8.23101
4,430429332923270,-0.120947756,0.03466558,-0.022372281
4,430433628238999,-0.3206948,0.005955761,0.010002624
1,430429333453270,0.4118646,4.9486566,8.5014
4,430437923545301,-0.040926766,-0.0056503373,8.39915E-4
1,430433628768999,0.7013961,5.266902,8.676076
1,430437924075301,0.18185452,5.317151,8.245368
4,430429335442540,-0.13072132,0.037108973,-0.026037365
4,430433630758217,-0.32802498,4.5813544E-4,0.0069483877
1,430429335972540,0.41904306,4.924728,8.4679
4,430437926064572,-0.041537613,-0.00503949,-0.0022143214
1,430433631288217,0.7013961,5.252545,8.680861
1,430437926594572,0.1794617,5.3342,8.2812605
4,430429337961811,-0.14232741,0.04199575,-0.0290916
4,430433633277488,-0.33902022,4.5813544E-4,0.0045049987
1,430429338491811,0.41904306,4.8936214,8.453544
4,430437928583790,-0.04459185,-0.007482879,-0.0028251687
1,430433633807488,0.71336025,5.262116,8.692825
1,430437929113790,0.1794617,5.331807,8.288439
4,430429340481030,-0.15210097,0.042606596,-0.028480753
4,430433635796759,-0.3500155,0.0029015245,0.0026724567
1,430429341011030,0.4334,4.8625145,8.463115
4,430437931103009,-0.045813546,-0.0056503373,-0.0046577104
1,430433636326759,0.72293156,5.252545,8.685647
1,430437931633009,0.15792629,5.331807,8.307581
4,430429343000301,-0.16248538,0.048104223,-0.028480753
4,430433638315978,-0.3555131,0.005955761,0.0045049987
1,430429343530301,0.43818563,4.8361936,8.477471
4,430437933622280,-0.05070032,-0.0062611843,-0.0077119465
1,430433638845978,0.7468598,5.2405806,8.707481
1,430437934152280,0.15074782,5.3389854,8.3123665
4,430429345519520,-0.17348062,0.054212693,-0.029702447
4,430433640835249,-0.35856733,0.009620844,0.0045049987
1,430429346049520,0.4429713,4.831408,8.513364
4,430437936141499,-0.05070032,-0.0038177953,-0.008933641
6,430429346221759,986.80786,0.0,0.0
1,430433641365249,0.7755736,5.2310095,8.697611
1,430437936671499,0.14596218,5.343771,8.341081
4,430429348038790,-0.17653486,0.05787778,-0.0290916
4,430433643354467,-0.36467582,0.014507622,0.0069483877
1,430429348568790,0.43818563,4.833801,8.551649
4,430437938660717,-0.05131117,-0.004428643,-0.008322794
1,430433643884467,0.7899306,5.2166524,8.700303
1,430437939190717,0.14117654,5.358128,8.3530445
4,430429350558009,-0.18508671,0.060321167,-0.030313294
4,430433645873738,-0.36223242,0.0193944,0.009391776
